cell_type,flow,flow_drop,reachable_pairs,pairs_lost,intact_flow,intact_reachable_pairs
SIP146m,10647,0,237405,0,10647,237405
SIP147m,10647,0,237405,0,10647,237405
SLP001,10647,0,237405,0,10647,237405
SLP002,10647,0,237405,0,10647,237405
SLP003,10647,0,237405,0,10647,237405
SLP004,10647,0,237405,0,10647,237405
SLP006,10647,0,237405,0,10647,237405
SLP007,10647,0,237405,0,10647,237405
SLP008,10647,0,237405,0,10647,237405
SLP011,10647,0,237405,0,10647,237405
SLP012,10647,0,237405,0,10647,237405
SLP015_b,10647,0,237405,0,10647,237405
SLP016,10647,0,237405,0,10647,237405
SLP017,10647,0,237405,0,10647,237405
SLP018,10647,0,237405,0,10647,237405
SLP019,10647,0,237405,0,10647,237405
SLP021,10647,0,237405,0,10647,237405
SLP022,10647,0,237405,0,10647,237405
SLP024,10647,0,237405,0,10647,237405
SLP025,10647,0,237405,0,10647,237405
SLP026,10647,0,237405,0,10647,237405
SLP028,10647,0,237405,0,10647,237405
SLP030,10647,0,237405,0,10647,237405
SLP031,10647,0,237405,0,10647,237405
SLP032,10647,0,237405,0,10647,237405
SLP033,10647,0,237405,0,10647,237405
SLP034,10647,0,237405,0,10647,237405
SLP035,10647,0,237405,0,10647,237405
SLP038,10647,0,237405,0,10647,237405
SLP040,10647,0,237405,0,10647,237405
SLP041,10647,0,237405,0,10647,237405
SLP042,10647,0,237405,0,10647,237405
SLP043,10647,0,237405,0,10647,237405
SLP044_a,10647,0,237405,0,10647,237405
SLP044_d,10647,0,237405,0,10647,237405
SLP046,10647,0,237405,0,10647,237405
SLP047,10647,0,237405,0,10647,237405
SLP048,10647,0,237405,0,10647,237405
SLP056,10647,0,237405,0,10647,237405
SLP057,10647,0,237405,0,10647,237405
SLP058,10647,0,237405,0,10647,237405
SLP059,10647,0,237405,0,10647,237405
SLP060,10647,0,237405,0,10647,237405
SLP061,10647,0,237405,0,10647,237405
SLP062,10647,0,237405,0,10647,237405
SLP064,10647,0,237405,0,10647,237405
SLP065,10647,0,237405,0,10647,237405
SLP066,10647,0,237405,0,10647,237405
SLP067,10647,0,237405,0,10647,237405
SLP068,10647,0,237405,0,10647,237405
SLP069,10647,0,237405,0,10647,237405
SLP070,10647,0,237405,0,10647,237405
SLP071,10647,0,237405,0,10647,237405
SLP072,10647,0,237405,0,10647,237405
SLP073,10647,0,237405,0,10647,237405
SLP074,10647,0,237405,0,10647,237405
SLP075,10647,0,237405,0,10647,237405
SLP076,10647,0,237405,0,10647,237405
SLP077,10647,0,237405,0,10647,237405
SLP078,10647,0,237405,0,10647,237405
SLP079,10647,0,237405,0,10647,237405
SLP080,10647,0,237405,0,10647,237405
SLP081,10647,0,237405,0,10647,237405
SLP082,10647,0,237405,0,10647,237405
SLP083,10647,0,237405,0,10647,237405
SLP085,10647,0,237405,0,10647,237405
SLP086,10647,0,237405,0,10647,237405
SLP087,10647,0,237405,0,10647,237405
SLP088_a,10647,0,237405,0,10647,237405
SLP088_b,10647,0,237405,0,10647,237405
SLP089,10647,0,237405,0,10647,237405
SLP094_a,10647,0,237405,0,10647,237405
SLP094_b,10647,0,237405,0,10647,237405
SLP094_c,10647,0,237405,0,10647,237405
SLP098,10647,0,237405,0,10647,237405
SLP099,10647,0,237405,0,10647,237405
SLP101,10647,0,237405,0,10647,237405
SLP102,10647,0,237405,0,10647,237405
SLP103,10647,0,237405,0,10647,237405
SLP104,10647,0,237405,0,10647,237405
SLP105,10647,0,237405,0,10647,237405
SLP106,10647,0,237405,0,10647,237405
SLP109,10647,0,237405,0,10647,237405
SLP112,10647,0,237405,0,10647,237405
SLP113,10647,0,237405,0,10647,237405
SLP114,10647,0,237405,0,10647,237405
SLP115,10647,0,237405,0,10647,237405
SLP116,10647,0,237405,0,10647,237405
SLP118,10647,0,237405,0,10647,237405
SLP119,10647,0,237405,0,10647,237405
SLP120,10647,0,237405,0,10647,237405
SLP122,10647,0,237405,0,10647,237405
SLP126,10647,0,237405,0,10647,237405
SLP128,10647,0,237405,0,10647,237405
SLP129_c,10647,0,237405,0,10647,237405
SLP130,10647,0,237405,0,10647,237405
SLP131,10647,0,237405,0,10647,237405
SLP132,10647,0,237405,0,10647,237405
SLP134,10647,0,237405,0,10647,237405
SLP136,10647,0,237405,0,10647,237405
SLP137,10647,0,237405,0,10647,237405
SLP138,10647,0,237405,0,10647,237405
SLP141,10647,0,237405,0,10647,237405
SLP142,10647,0,237405,0,10647,237405
SLP149,10647,0,237405,0,10647,237405
SLP150,10647,0,237405,0,10647,237405
SLP151,10647,0,237405,0,10647,237405
SLP152,10647,0,237405,0,10647,237405
SLP153,10647,0,237405,0,10647,237405
SLP155,10647,0,237405,0,10647,237405
SLP157,10647,0,237405,0,10647,237405
SLP158,10647,0,237405,0,10647,237405
SLP160,10647,0,237405,0,10647,237405
SLP162,10647,0,237405,0,10647,237405
SLP164,10647,0,237405,0,10647,237405
SLP168,10647,0,237405,0,10647,237405
SLP170,10647,0,237405,0,10647,237405
SLP171,10647,0,237405,0,10647,237405
SLP173,10647,0,237405,0,10647,237405
SLP176,10647,0,237405,0,10647,237405
SLP178,10647,0,237405,0,10647,237405
SLP183,10647,0,237405,0,10647,237405
SLP184,10647,0,237405,0,10647,237405
SLP188,10647,0,237405,0,10647,237405
SLP189,10647,0,237405,0,10647,237405
SLP189_a,10647,0,237405,0,10647,237405
SLP189_b,10647,0,237405,0,10647,237405
SLP198,10647,0,237405,0,10647,237405
SLP199,10647,0,237405,0,10647,237405
SLP202,10647,0,237405,0,10647,237405
SLP204,10647,0,237405,0,10647,237405
SLP206,10647,0,237405,0,10647,237405
SLP207,10647,0,237405,0,10647,237405
SLP208,10647,0,237405,0,10647,237405
SLP209,10647,0,237405,0,10647,237405
SLP210,10647,0,237405,0,10647,237405
SLP211,10647,0,237405,0,10647,237405
SLP212_a,10647,0,237405,0,10647,237405
SLP212_b,10647,0,237405,0,10647,237405
SLP212_c,10647,0,237405,0,10647,237405
SLP214,10647,0,237405,0,10647,237405
SLP216,10647,0,237405,0,10647,237405
SLP217,10647,0,237405,0,10647,237405
SLP221,10647,0,237405,0,10647,237405
SLP222,10647,0,237405,0,10647,237405
SLP223,10647,0,237405,0,10647,237405
SLP224,10647,0,237405,0,10647,237405
SLP227,10647,0,237405,0,10647,237405
SLP228,10647,0,237405,0,10647,237405
SLP229,10647,0,237405,0,10647,237405
SLP230,10647,0,237405,0,10647,237405
SLP231,10647,0,237405,0,10647,237405
SLP240_a,10647,0,237405,0,10647,237405
SLP240_b,10647,0,237405,0,10647,237405
SLP241,10647,0,237405,0,10647,237405
SLP242,10647,0,237405,0,10647,237405
SLP244,10647,0,237405,0,10647,237405
SLP245,10647,0,237405,0,10647,237405
SLP246,10647,0,237405,0,10647,237405
SLP247,10647,0,237405,0,10647,237405
SLP248,10647,0,237405,0,10647,237405
SLP249,10647,0,237405,0,10647,237405
SLP250,10647,0,237405,0,10647,237405
SLP251,10647,0,237405,0,10647,237405
SLP252_a,10647,0,237405,0,10647,237405
SLP252_b,10647,0,237405,0,10647,237405
SLP252_c,10647,0,237405,0,10647,237405
SLP255,10647,0,237405,0,10647,237405
SLP256,10647,0,237405,0,10647,237405
SLP257,10647,0,237405,0,10647,237405
SLP258,10647,0,237405,0,10647,237405
SLP259,10647,0,237405,0,10647,237405
SLP260,10647,0,237405,0,10647,237405
SLP265,10647,0,237405,0,10647,237405
SLP266,10647,0,237405,0,10647,237405
SLP267,10647,0,237405,0,10647,237405
SLP268,10647,0,237405,0,10647,237405
SLP269,10647,0,237405,0,10647,237405
SLP270,10647,0,237405,0,10647,237405
SLP271,10647,0,237405,0,10647,237405
SLP273,10647,0,237405,0,10647,237405
SLP275,10647,0,237405,0,10647,237405
SLP278,10647,0,237405,0,10647,237405
SLP279,10647,0,237405,0,10647,237405
SLP281,10647,0,237405,0,10647,237405
"SLP283,SLP284",10647,0,237405,0,10647,237405
SLP285,10647,0,237405,0,10647,237405
SLP286,10647,0,237405,0,10647,237405
SLP288,10647,0,237405,0,10647,237405
SLP289,10647,0,237405,0,10647,237405
SLP290,10647,0,237405,0,10647,237405
SLP295,10647,0,237405,0,10647,237405
SLP298,10647,0,237405,0,10647,237405
SLP300,10647,0,237405,0,10647,237405
SLP302,10647,0,237405,0,10647,237405
SLP304,10647,0,237405,0,10647,237405
SLP305,10647,0,237405,0,10647,237405
SLP307,10647,0,237405,0,10647,237405
SLP308,10647,0,237405,0,10647,237405
SLP310,10647,0,237405,0,10647,237405
SLP311,10647,0,237405,0,10647,237405
SLP312,10647,0,237405,0,10647,237405
SLP314,10647,0,237405,0,10647,237405
SLP315,10647,0,237405,0,10647,237405
SLP316,10647,0,237405,0,10647,237405
SLP319,10647,0,237405,0,10647,237405
SLP320,10647,0,237405,0,10647,237405
SLP321,10647,0,237405,0,10647,237405
SLP322,10647,0,237405,0,10647,237405
SLP324,10647,0,237405,0,10647,237405
SLP327,10647,0,237405,0,10647,237405
SLP328,10647,0,237405,0,10647,237405
SLP330,10647,0,237405,0,10647,237405
SLP334,10647,0,237405,0,10647,237405
SLP340,10647,0,237405,0,10647,237405
SLP341_a,10647,0,237405,0,10647,237405
SLP341_b,10647,0,237405,0,10647,237405
SLP344,10647,0,237405,0,10647,237405
SLP345,10647,0,237405,0,10647,237405
SLP347,10647,0,237405,0,10647,237405
SLP354,10647,0,237405,0,10647,237405
SLP355,10647,0,237405,0,10647,237405
SLP356,10647,0,237405,0,10647,237405
SLP358,10647,0,237405,0,10647,237405
SLP359,10647,0,237405,0,10647,237405
SLP360_a,10647,0,237405,0,10647,237405
SLP360_b,10647,0,237405,0,10647,237405
SLP360_c,10647,0,237405,0,10647,237405
SLP360_d,10647,0,237405,0,10647,237405
SLP361,10647,0,237405,0,10647,237405
SLP363,10647,0,237405,0,10647,237405
SLP364,10647,0,237405,0,10647,237405
SLP365,10647,0,237405,0,10647,237405
SLP366,10647,0,237405,0,10647,237405
SLP368,10647,0,237405,0,10647,237405
SLP369,10647,0,237405,0,10647,237405
SLP372,10647,0,237405,0,10647,237405
SLP373,10647,0,237405,0,10647,237405
SLP374,10647,0,237405,0,10647,237405
SLP375,10647,0,237405,0,10647,237405
SLP376,10647,0,237405,0,10647,237405
SLP377,10647,0,237405,0,10647,237405
SLP378,10647,0,237405,0,10647,237405
SLP379,10647,0,237405,0,10647,237405
SLP380,10647,0,237405,0,10647,237405
SLP381,10647,0,237405,0,10647,237405
SLP382,10647,0,237405,0,10647,237405
SLP383,10647,0,237405,0,10647,237405
SLP384,10647,0,237405,0,10647,237405
SLP386,10647,0,237405,0,10647,237405
SLP387,10647,0,237405,0,10647,237405
SLP388,10647,0,237405,0,10647,237405
SLP389,10647,0,237405,0,10647,237405
SLP390,10647,0,237405,0,10647,237405
SLP392,10647,0,237405,0,10647,237405
SLP393,10647,0,237405,0,10647,237405
SLP394,10647,0,237405,0,10647,237405
SLP395,10647,0,237405,0,10647,237405
SLP396,10647,0,237405,0,10647,237405
SLP397,10647,0,237405,0,10647,237405
SLP398,10647,0,237405,0,10647,237405
SLP400,10647,0,237405,0,10647,237405
SLP402_a,10647,0,237405,0,10647,237405
SLP402_b,10647,0,237405,0,10647,237405
SLP403,10647,0,237405,0,10647,237405
SLP404,10647,0,237405,0,10647,237405
SLP405,10647,0,237405,0,10647,237405
SLP405_a,10647,0,237405,0,10647,237405
SLP405_b,10647,0,237405,0,10647,237405
SLP405_c,10647,0,237405,0,10647,237405
SLP411,10647,0,237405,0,10647,237405
SLP412_a,10647,0,237405,0,10647,237405
SLP412_b,10647,0,237405,0,10647,237405
SLP414,10647,0,237405,0,10647,237405
SLP421,10647,0,237405,0,10647,237405
SLP424,10647,0,237405,0,10647,237405
SLP429,10647,0,237405,0,10647,237405
SLP433,10647,0,237405,0,10647,237405
SLP435,10647,0,237405,0,10647,237405
SLP437,10647,0,237405,0,10647,237405
SLP438,10647,0,237405,0,10647,237405
SLP439,10647,0,237405,0,10647,237405
SLP440,10647,0,237405,0,10647,237405
SLP441,10647,0,237405,0,10647,237405
SLP442,10647,0,237405,0,10647,237405
SLP443,10647,0,237405,0,10647,237405
SLP444,10647,0,237405,0,10647,237405
SLP447,10647,0,237405,0,10647,237405
SLP450,10647,0,237405,0,10647,237405
SLP451,10647,0,237405,0,10647,237405
SLP455,10647,0,237405,0,10647,237405
SLP456,10647,0,237405,0,10647,237405
SLP457,10647,0,237405,0,10647,237405
SLP458,10647,0,237405,0,10647,237405
SLP459,10647,0,237405,0,10647,237405
SLP460,10647,0,237405,0,10647,237405
SLP461,10647,0,237405,0,10647,237405
SLP462,10647,0,237405,0,10647,237405
SLP463,10647,0,237405,0,10647,237405
SLP464,10647,0,237405,0,10647,237405
SLP465,10647,0,237405,0,10647,237405
SLP466,10647,0,237405,0,10647,237405
SLP467,10647,0,237405,0,10647,237405
SLP470,10647,0,237405,0,10647,237405
SLP473,10647,0,237405,0,10647,237405
SMP001,10647,0,237405,0,10647,237405
SMP002,10647,0,237405,0,10647,237405
SMP004,10647,0,237405,0,10647,237405
SMP006,10647,0,237405,0,10647,237405
SMP007,10647,0,237405,0,10647,237405
SMP008,10647,0,237405,0,10647,237405
SMP009,10647,0,237405,0,10647,237405
SMP010,10647,0,237405,0,10647,237405
SMP011_a,10647,0,237405,0,10647,237405
SMP011_b,10647,0,237405,0,10647,237405
SMP012,10647,0,237405,0,10647,237405
SMP013,10647,0,237405,0,10647,237405
SMP014,10647,0,237405,0,10647,237405
SMP015,10647,0,237405,0,10647,237405
SMP016_a,10647,0,237405,0,10647,237405
SMP016_b,10647,0,237405,0,10647,237405
SMP017,10647,0,237405,0,10647,237405
SMP018,10647,0,237405,0,10647,237405
SMP019,10647,0,237405,0,10647,237405
SMP020,10647,0,237405,0,10647,237405
SMP021,10647,0,237405,0,10647,237405
SMP022,10647,0,237405,0,10647,237405
SMP024,10647,0,237405,0,10647,237405
SMP025,10647,0,237405,0,10647,237405
SMP026,10647,0,237405,0,10647,237405
SMP027,10647,0,237405,0,10647,237405
SMP028,10647,0,237405,0,10647,237405
SMP030,10647,0,237405,0,10647,237405
SMP031,10647,0,237405,0,10647,237405
SMP033,10647,0,237405,0,10647,237405
SMP034,10647,0,237405,0,10647,237405
SMP035,10647,0,237405,0,10647,237405
SMP036,10647,0,237405,0,10647,237405
SMP037,10647,0,237405,0,10647,237405
SMP038,10647,0,237405,0,10647,237405
SMP039,10647,0,237405,0,10647,237405
SMP040,10647,0,237405,0,10647,237405
SMP041,10647,0,237405,0,10647,237405
SMP042,10647,0,237405,0,10647,237405
SMP043,10647,0,237405,0,10647,237405
SMP044,10647,0,237405,0,10647,237405
SMP045,10647,0,237405,0,10647,237405
SMP046,10647,0,237405,0,10647,237405
SMP047,10647,0,237405,0,10647,237405
SMP048,10647,0,237405,0,10647,237405
SMP049,10647,0,237405,0,10647,237405
SMP050,10647,0,237405,0,10647,237405
SMP051,10647,0,237405,0,10647,237405
SMP052,10647,0,237405,0,10647,237405
SMP053,10647,0,237405,0,10647,237405
SMP054,10647,0,237405,0,10647,237405
SMP055,10647,0,237405,0,10647,237405
SMP056,10647,0,237405,0,10647,237405
SMP057,10647,0,237405,0,10647,237405
SMP058,10647,0,237405,0,10647,237405
SMP059,10647,0,237405,0,10647,237405
SMP061,10647,0,237405,0,10647,237405
SMP063,10647,0,237405,0,10647,237405
SMP064,10647,0,237405,0,10647,237405
SMP065,10647,0,237405,0,10647,237405
SMP066,10647,0,237405,0,10647,237405
SMP067,10647,0,237405,0,10647,237405
SMP068,10647,0,237405,0,10647,237405
SMP069,10647,0,237405,0,10647,237405
SMP072,10647,0,237405,0,10647,237405
SMP075,10647,0,237405,0,10647,237405
SMP076,10647,0,237405,0,10647,237405
SMP077,10647,0,237405,0,10647,237405
SMP079,10647,0,237405,0,10647,237405
SMP080,10647,0,237405,0,10647,237405
SMP081,10647,0,237405,0,10647,237405
SMP082,10647,0,237405,0,10647,237405
SMP083,10647,0,237405,0,10647,237405
SMP084,10647,0,237405,0,10647,237405
SMP085,10647,0,237405,0,10647,237405
SMP086,10647,0,237405,0,10647,237405
SMP087,10647,0,237405,0,10647,237405
SMP088,10647,0,237405,0,10647,237405
SMP089,10647,0,237405,0,10647,237405
SMP090,10647,0,237405,0,10647,237405
SMP091,10647,0,237405,0,10647,237405
SMP092,10647,0,237405,0,10647,237405
SMP093,10647,0,237405,0,10647,237405
SMP095,10647,0,237405,0,10647,237405
SMP096,10647,0,237405,0,10647,237405
SMP102,10647,0,237405,0,10647,237405
SMP105_a,10647,0,237405,0,10647,237405
SMP106,10647,0,237405,0,10647,237405
SMP107,10647,0,237405,0,10647,237405
SMP108,10647,0,237405,0,10647,237405
SMP109,10647,0,237405,0,10647,237405
SMP110,10647,0,237405,0,10647,237405
SMP111,10647,0,237405,0,10647,237405
SMP112,10647,0,237405,0,10647,237405
SMP114,10647,0,237405,0,10647,237405
SMP115,10647,0,237405,0,10647,237405
SMP116,10647,0,237405,0,10647,237405
SMP117_a,10647,0,237405,0,10647,237405
SMP117_b,10647,0,237405,0,10647,237405
SMP118,10647,0,237405,0,10647,237405
SMP119,10647,0,237405,0,10647,237405
SMP120,10647,0,237405,0,10647,237405
SMP122,10647,0,237405,0,10647,237405
SMP123,10647,0,237405,0,10647,237405
SMP124,10647,0,237405,0,10647,237405
SMP125,10647,0,237405,0,10647,237405
SMP126,10647,0,237405,0,10647,237405
SMP128,10647,0,237405,0,10647,237405
SMP130,10647,0,237405,0,10647,237405
SMP131,10647,0,237405,0,10647,237405
SMP132,10647,0,237405,0,10647,237405
SMP133,10647,0,237405,0,10647,237405
SMP134,10647,0,237405,0,10647,237405
SMP135,10647,0,237405,0,10647,237405
SMP136,10647,0,237405,0,10647,237405
SMP138,10647,0,237405,0,10647,237405
SMP139,10647,0,237405,0,10647,237405
SMP142,10647,0,237405,0,10647,237405
SMP143,10647,0,237405,0,10647,237405
SMP144,10647,0,237405,0,10647,237405
SMP145,10647,0,237405,0,10647,237405
SMP146,10647,0,237405,0,10647,237405
SMP147,10647,0,237405,0,10647,237405
SMP148,10647,0,237405,0,10647,237405
SMP150,10647,0,237405,0,10647,237405
SMP151,10647,0,237405,0,10647,237405
SMP152,10647,0,237405,0,10647,237405
SMP153_a,10647,0,237405,0,10647,237405
SMP153_b,10647,0,237405,0,10647,237405
SMP154,10647,0,237405,0,10647,237405
SMP155,10647,0,237405,0,10647,237405
SMP156,10647,0,237405,0,10647,237405
SMP157,10647,0,237405,0,10647,237405
SMP158,10647,0,237405,0,10647,237405
SMP159,10647,0,237405,0,10647,237405
SMP160,10647,0,237405,0,10647,237405
SMP161,10647,0,237405,0,10647,237405
SMP162,10647,0,237405,0,10647,237405
SMP163,10647,0,237405,0,10647,237405
SMP164,10647,0,237405,0,10647,237405
SMP165,10647,0,237405,0,10647,237405
SMP166,10647,0,237405,0,10647,237405
SMP167,10647,0,237405,0,10647,237405
SMP170,10647,0,237405,0,10647,237405
SMP171,10647,0,237405,0,10647,237405
SMP172,10647,0,237405,0,10647,237405
SMP174,10647,0,237405,0,10647,237405
SMP175,10647,0,237405,0,10647,237405
SMP176,10647,0,237405,0,10647,237405
SMP177,10647,0,237405,0,10647,237405
SMP178,10647,0,237405,0,10647,237405
SMP179,10647,0,237405,0,10647,237405
SMP180,10647,0,237405,0,10647,237405
SMP181,10647,0,237405,0,10647,237405
SMP182,10647,0,237405,0,10647,237405
SMP183,10647,0,237405,0,10647,237405
SMP184,10647,0,237405,0,10647,237405
SMP185,10647,0,237405,0,10647,237405
SMP186,10647,0,237405,0,10647,237405
SMP187,10647,0,237405,0,10647,237405
SMP188,10647,0,237405,0,10647,237405
SMP189,10647,0,237405,0,10647,237405
SMP190,10647,0,237405,0,10647,237405
SMP191,10647,0,237405,0,10647,237405
SMP192,10647,0,237405,0,10647,237405
SMP193,10647,0,237405,0,10647,237405
SMP194,10647,0,237405,0,10647,237405
SMP196_a,10647,0,237405,0,10647,237405
SMP196_b,10647,0,237405,0,10647,237405
SMP198,10647,0,237405,0,10647,237405
SMP199,10647,0,237405,0,10647,237405
SMP200,10647,0,237405,0,10647,237405
SMP201,10647,0,237405,0,10647,237405
SMP202,10647,0,237405,0,10647,237405
SMP203,10647,0,237405,0,10647,237405
SMP204,10647,0,237405,0,10647,237405
SMP206,10647,0,237405,0,10647,237405
SMP207,10647,0,237405,0,10647,237405
SMP208,10647,0,237405,0,10647,237405
SMP209,10647,0,237405,0,10647,237405
SMP210,10647,0,237405,0,10647,237405
SMP213,10647,0,237405,0,10647,237405
SMP214,10647,0,237405,0,10647,237405
SMP215,10647,0,237405,0,10647,237405
SMP216,10647,0,237405,0,10647,237405
SMP217,10647,0,237405,0,10647,237405
SMP218,10647,0,237405,0,10647,237405
SMP219,10647,0,237405,0,10647,237405
SMP220,10647,0,237405,0,10647,237405
SMP221,10647,0,237405,0,10647,237405
SMP222,10647,0,237405,0,10647,237405
SMP223,10647,0,237405,0,10647,237405
SMP226,10647,0,237405,0,10647,237405
SMP227,10647,0,237405,0,10647,237405
SMP228,10647,0,237405,0,10647,237405
SMP229,10647,0,237405,0,10647,237405
SMP232,10647,0,237405,0,10647,237405
SMP234,10647,0,237405,0,10647,237405
SMP235,10647,0,237405,0,10647,237405
SMP236,10647,0,237405,0,10647,237405
SMP237,10647,0,237405,0,10647,237405
SMP238,10647,0,237405,0,10647,237405
SMP239,10647,0,237405,0,10647,237405
SMP240,10647,0,237405,0,10647,237405
SMP242,10647,0,237405,0,10647,237405
SMP243,10647,0,237405,0,10647,237405
SMP245,10647,0,237405,0,10647,237405
SMP246,10647,0,237405,0,10647,237405
SMP247,10647,0,237405,0,10647,237405
SMP248_a,10647,0,237405,0,10647,237405
SMP248_b,10647,0,237405,0,10647,237405
SMP248_c,10647,0,237405,0,10647,237405
SMP248_d,10647,0,237405,0,10647,237405
SMP249,10647,0,237405,0,10647,237405
SMP250,10647,0,237405,0,10647,237405
SMP251,10647,0,237405,0,10647,237405
SMP252,10647,0,237405,0,10647,237405
SMP253,10647,0,237405,0,10647,237405
SMP254,10647,0,237405,0,10647,237405
SMP255,10647,0,237405,0,10647,237405
SMP256,10647,0,237405,0,10647,237405
SMP257,10647,0,237405,0,10647,237405
SMP258,10647,0,237405,0,10647,237405
SMP261,10647,0,237405,0,10647,237405
SMP262,10647,0,237405,0,10647,237405
SMP266,10647,0,237405,0,10647,237405
SMP267,10647,0,237405,0,10647,237405
SMP268,10647,0,237405,0,10647,237405
SMP269,10647,0,237405,0,10647,237405
SMP270,10647,0,237405,0,10647,237405
SMP271,10647,0,237405,0,10647,237405
SMP272,10647,0,237405,0,10647,237405
SMP273,10647,0,237405,0,10647,237405
SMP274,10647,0,237405,0,10647,237405
SMP275,10647,0,237405,0,10647,237405
SMP276,10647,0,237405,0,10647,237405
SMP277,10647,0,237405,0,10647,237405
SMP278,10647,0,237405,0,10647,237405
SMP279_a,10647,0,237405,0,10647,237405
SMP279_b,10647,0,237405,0,10647,237405
SMP279_c,10647,0,237405,0,10647,237405
SMP280,10647,0,237405,0,10647,237405
SMP281,10647,0,237405,0,10647,237405
SMP282,10647,0,237405,0,10647,237405
SMP283,10647,0,237405,0,10647,237405
SMP284_a,10647,0,237405,0,10647,237405
SMP284_b,10647,0,237405,0,10647,237405
SMP285,10647,0,237405,0,10647,237405
SMP286,10647,0,237405,0,10647,237405
